stock_code,stock_name,shares,weight,date
2548,華固,29600,0.0103,2026-03-02
3443,創意,1000,0.008,2026-03-02
1519,華城,600,0.0018,2026-03-02
7722,LINEPAY,1000,0.0012,2026-03-02
3706,神達,1400,0.0003,2026-03-02
2886,兆豐金,1000,0.0001,2026-03-02
2881,富邦金,250,0.0,2026-03-02
2330,台積電,1470000,8.948,2026-03-03
6669,緯穎,475000,6.1936,2026-03-03
5536,聖暉*,2470000,5.3458,2026-03-03
8299,群聯,854000,4.7148,2026-03-03
2360,致茂,873000,3.831,2026-03-03
6139,亞翔,2185000,3.7048,2026-03-03
7769,鴻勁,263000,3.4334,2026-03-03
2383,台光電,466000,3.4009,2026-03-03
2345,智邦,729000,3.2564,2026-03-03
3264,欣銓,7246000,3.2368,2026-03-03
3017,奇鋐,548000,3.0943,2026-03-03
2308,台達電,705000,2.9718,2026-03-03
3491,昇達科,547000,2.9166,2026-03-03
6257,矽格,6567000,2.8095,2026-03-03
3036,文曄,4620000,2.5869,2026-03-03
2454,聯發科,449000,2.5636,2026-03-03
6223,旺矽,280000,2.5147,2026-03-03
2449,京元電子,2579000,2.4744,2026-03-03
2441,超豐,8498000,2.4086,2026-03-03
3665,貿聯-KY,438136,2.2672,2026-03-03
3324,雙鴻,553000,1.8787,2026-03-03
2428,興勤,3164000,1.7816,2026-03-03
5439,高技,1997000,1.7527,2026-03-03
6274,台燿,1027000,1.7381,2026-03-03
8210,勤誠,574000,1.6467,2026-03-03
4958,臻鼎-KY,2691000,1.6338,2026-03-03
6805,富世達,295000,1.6332,2026-03-03
2421,建準,3311000,1.4894,2026-03-03
3008,大立光,170000,1.3102,2026-03-03
2316,楠梓電,4279000,1.3016,2026-03-03
2404,漢唐,373000,1.1909,2026-03-03
8996,高力,378000,0.9881,2026-03-03
2606,裕民,4200000,0.9182,2026-03-03
1785,光洋科,4698000,0.9015,2026-03-03
5289,宜鼎,295000,0.7591,2026-03-03
8358,金居,781000,0.6498,2026-03-03
2059,川湖,57000,0.5881,2026-03-03
3231,緯創,1261000,0.5216,2026-03-03
2472,立隆電,1223000,0.4443,2026-03-03
3711,日月光投控,359000,0.4059,2026-03-03
2368,金像電,158000,0.3807,2026-03-03
2327,國巨*,419000,0.3697,2026-03-03
5425,台半,1770000,0.3285,2026-03-03
2481,強茂,1028000,0.2975,2026-03-03
2451,創見,464000,0.2955,2026-03-03
3376,新日興,360000,0.2389,2026-03-03
9938,百和,1461000,0.2348,2026-03-03
6446,藥華藥,100583,0.2183,2026-03-03
6177,達麗,1200350,0.1793,2026-03-03
5274,信驊,6000,0.1746,2026-03-03
8464,億豐,144000,0.173,2026-03-03
3529,力旺,23000,0.1689,2026-03-03
2885,元大金,1117420,0.166,2026-03-03
8046,南電,104000,0.1635,2026-03-03
1319,東陽,360000,0.1075,2026-03-03
4441,振大環球,60000,0.0462,2026-03-03
6768,志強-KY,41000,0.0127,2026-03-03
2548,華固,29600,0.0106,2026-03-03
3443,創意,1000,0.0078,2026-03-03
1519,華城,600,0.0018,2026-03-03
7722,LINEPAY,1000,0.0012,2026-03-03
3706,神達,1400,0.0003,2026-03-03
2886,兆豐金,1000,0.0001,2026-03-03
2881,富邦金,250,0.0,2026-03-03
2330,台積電,1470000,9.0936,2026-03-04
6669,緯穎,475000,6.1604,2026-03-04
5536,聖暉*,2470000,5.227,2026-03-04
8299,群聯,854000,4.8297,2026-03-04
2360,致茂,873000,3.8802,2026-03-04
6139,亞翔,2185000,3.6527,2026-03-04
7769,鴻勁,263000,3.4719,2026-03-04
2383,台光電,466000,3.385,2026-03-04
3264,欣銓,7246000,3.3408,2026-03-04
3017,奇鋐,548000,3.1809,2026-03-04
2345,智邦,729000,3.1555,2026-03-04
3036,文曄,4620000,2.9959,2026-03-04
2308,台達電,705000,2.9347,2026-03-04
3491,昇達科,547000,2.776,2026-03-04
3665,貿聯-KY,518136,2.767,2026-03-04
6257,矽格,6567000,2.7554,2026-03-04
2454,聯發科,449000,2.5616,2026-03-04
6223,旺矽,280000,2.4704,2026-03-04
2441,超豐,8498000,2.3846,2026-03-04
2449,京元電子,2579000,2.3781,2026-03-04
3324,雙鴻,553000,1.7829,2026-03-04
2428,興勤,3164000,1.7683,2026-03-04
5439,高技,1997000,1.7354,2026-03-04
8210,勤誠,574000,1.6754,2026-03-04
6274,台燿,1027000,1.6708,2026-03-04
6805,富世達,295000,1.6096,2026-03-04
4958,臻鼎-KY,2691000,1.5977,2026-03-04
2421,建準,3311000,1.4771,2026-03-04
3008,大立光,170000,1.2997,2026-03-04
2316,楠梓電,4279000,1.2788,2026-03-04
2404,漢唐,373000,1.2372,2026-03-04
8996,高力,378000,0.9391,2026-03-04
2606,裕民,4200000,0.9194,2026-03-04
1785,光洋科,4698000,0.8882,2026-03-04
5289,宜鼎,295000,0.728,2026-03-04
8358,金居,781000,0.6787,2026-03-04
2059,川湖,57000,0.5993,2026-03-04
3231,緯創,1261000,0.5228,2026-03-04
2472,立隆電,1223000,0.436,2026-03-04
3711,日月光投控,359000,0.3899,2026-03-04
2368,金像電,158000,0.3715,2026-03-04
2327,國巨*,419000,0.3599,2026-03-04
5425,台半,1770000,0.3199,2026-03-04
2451,創見,464000,0.3062,2026-03-04
2481,強茂,1028000,0.3,2026-03-04
9938,百和,1461000,0.2408,2026-03-04
3376,新日興,360000,0.2292,2026-03-04
6446,藥華藥,100583,0.2235,2026-03-04
6177,達麗,1200350,0.1837,2026-03-04
8464,億豐,144000,0.1729,2026-03-04
5274,信驊,6000,0.1722,2026-03-04
3529,力旺,23000,0.172,2026-03-04
2885,元大金,1117420,0.1667,2026-03-04
8046,南電,104000,0.1552,2026-03-04
1319,東陽,360000,0.1098,2026-03-04
4441,振大環球,60000,0.0464,2026-03-04
6768,志強-KY,41000,0.0127,2026-03-04
2548,華固,29600,0.0109,2026-03-04
3443,創意,1000,0.0075,2026-03-04
1519,華城,600,0.0018,2026-03-04
7722,LINEPAY,1000,0.0012,2026-03-04
3706,神達,1400,0.0003,2026-03-04
2886,兆豐金,1000,0.0001,2026-03-04
2881,富邦金,250,0.0,2026-03-04
2330,台積電,1458000,8.82,2026-03-05
6669,緯穎,472000,6.3418,2026-03-05
5536,聖暉*,2470000,5.4105,2026-03-05
8299,群聯,854000,4.8942,2026-03-05
2360,致茂,867000,3.8784,2026-03-05
6139,亞翔,2171000,3.7395,2026-03-05
7769,鴻勁,263000,3.5546,2026-03-05
2383,台光電,463000,3.4863,2026-03-05
2345,智邦,729000,3.2959,2026-03-05
3264,欣銓,7186000,3.2374,2026-03-05
3017,奇鋐,545000,3.1581,2026-03-05
3036,文曄,4594000,3.0862,2026-03-05
2308,台達電,700000,2.9753,2026-03-05
6257,矽格,6516000,2.7592,2026-03-05
3665,貿聯-KY,498136,2.7358,2026-03-05
2454,聯發科,449000,2.5374,2026-03-05
6223,旺矽,280000,2.5362,2026-03-05
3491,昇達科,547000,2.4033,2026-03-05
2449,京元電子,2558000,2.4026,2026-03-05
2441,超豐,8424000,2.3629,2026-03-05
2428,興勤,3139000,1.7439,2026-03-05
5439,高技,1980000,1.7304,2026-03-05
3324,雙鴻,552000,1.7188,2026-03-05
8210,勤誠,573000,1.6966,2026-03-05
6274,台燿,1020000,1.6432,2026-03-05
6805,富世達,295000,1.6108,2026-03-05
4958,臻鼎-KY,2691000,1.5207,2026-03-05
2421,建準,3283000,1.4686,2026-03-05
2404,漢唐,373000,1.3063,2026-03-05
3008,大立光,170000,1.2773,2026-03-05
2316,楠梓電,4244000,1.2661,2026-03-05
8996,高力,378000,0.9351,2026-03-05
1785,光洋科,4661000,0.9304,2026-03-05
2606,裕民,4200000,0.8852,2026-03-05
5289,宜鼎,293000,0.7257,2026-03-05
8358,金居,781000,0.6303,2026-03-05
2059,川湖,56000,0.5919,2026-03-05
3231,緯創,1256000,0.5138,2026-03-05
2472,立隆電,1223000,0.4341,2026-03-05
3711,日月光投控,359000,0.404,2026-03-05
2368,金像電,157000,0.3679,2026-03-05
2327,國巨*,415000,0.3534,2026-03-05
5425,台半,1770000,0.3246,2026-03-05
2451,創見,464000,0.3154,2026-03-05
2481,強茂,1028000,0.2952,2026-03-05
9938,百和,1461000,0.233,2026-03-05
3376,新日興,360000,0.2212,2026-03-05
6446,藥華藥,100583,0.2206,2026-03-05
5274,信驊,6000,0.1818,2026-03-05
3529,力旺,23000,0.1775,2026-03-05
6177,達麗,1200350,0.1769,2026-03-05
8464,億豐,144000,0.1687,2026-03-05
2885,元大金,1117420,0.1613,2026-03-05
8046,南電,104000,0.1526,2026-03-05
1319,東陽,360000,0.1071,2026-03-05
4441,振大環球,60000,0.0466,2026-03-05
6768,志強-KY,41000,0.0125,2026-03-05
6510,精測,1000,0.0114,2026-03-05
2548,華固,29600,0.0107,2026-03-05
3443,創意,1000,0.0074,2026-03-05
1519,華城,600,0.0018,2026-03-05
3706,神達,1400,0.0003,2026-03-05
2886,兆豐金,1000,0.0001,2026-03-05
2881,富邦金,250,0.0,2026-03-05
2330,台積電,1458000,8.8108,2026-03-06
6669,緯穎,472000,6.3611,2026-03-06
5536,聖暉*,2470000,5.2755,2026-03-06
8299,群聯,854000,4.8331,2026-03-06
2360,致茂,867000,3.8117,2026-03-06
6139,亞翔,2171000,3.6512,2026-03-06
7769,鴻勁,263000,3.5444,2026-03-06
2383,台光電,463000,3.4937,2026-03-06
2345,智邦,729000,3.4147,2026-03-06
3264,欣銓,7186000,3.2856,2026-03-06
3017,奇鋐,545000,3.215,2026-03-06
3036,文曄,4594000,3.1654,2026-03-06
2308,台達電,700000,2.9544,2026-03-06
3665,貿聯-KY,498136,2.8191,2026-03-06
6257,矽格,6516000,2.7292,2026-03-06
6223,旺矽,280000,2.6544,2026-03-06
2454,聯發科,449000,2.5338,2026-03-06
2441,超豐,8424000,2.3648,2026-03-06
2449,京元電子,2558000,2.3269,2026-03-06
3491,昇達科,547000,2.2911,2026-03-06
3324,雙鴻,552000,1.7455,2026-03-06
6805,富世達,295000,1.7402,2026-03-06
8210,勤誠,573000,1.7203,2026-03-06
2428,興勤,3139000,1.7162,2026-03-06
5439,高技,1980000,1.7124,2026-03-06
4958,臻鼎-KY,2691000,1.5057,2026-03-06
2421,建準,3283000,1.4381,2026-03-06
2404,漢唐,373000,1.3118,2026-03-06
3008,大立光,170000,1.2936,2026-03-06
2316,楠梓電,4244000,1.2619,2026-03-06
1785,光洋科,4661000,0.988,2026-03-06
8996,高力,378000,0.939,2026-03-06
2606,裕民,4200000,0.8554,2026-03-06
5289,宜鼎,293000,0.7541,2026-03-06
8358,金居,781000,0.6442,2026-03-06
2059,川湖,56000,0.5738,2026-03-06
3231,緯創,1256000,0.524,2026-03-06
2472,立隆電,1223000,0.4418,2026-03-06
2368,金像電,157000,0.3975,2026-03-06
3711,日月光投控,359000,0.3925,2026-03-06
2327,國巨*,415000,0.3516,2026-03-06
5425,台半,1770000,0.3401,2026-03-06
6274,台燿,200000,0.3222,2026-03-06
2451,創見,464000,0.3219,2026-03-06
2481,強茂,1028000,0.3007,2026-03-06
9938,百和,1461000,0.234,2026-03-06
6446,藥華藥,100583,0.2244,2026-03-06
3376,新日興,360000,0.2244,2026-03-06
5274,信驊,6000,0.1861,2026-03-06
6177,達麗,1200350,0.1775,2026-03-06
3529,力旺,23000,0.1757,2026-03-06
8464,億豐,144000,0.1731,2026-03-06
2885,元大金,1117420,0.1639,2026-03-06
8046,南電,104000,0.1561,2026-03-06
1319,東陽,360000,0.107,2026-03-06
4441,振大環球,60000,0.046,2026-03-06
6768,志強-KY,41000,0.0121,2026-03-06
6510,精測,1000,0.0118,2026-03-06
2548,華固,29600,0.0108,2026-03-06
3443,創意,1000,0.0076,2026-03-06
1519,華城,600,0.0017,2026-03-06
3706,神達,1400,0.0003,2026-03-06
2886,兆豐金,1000,0.0001,2026-03-06
2881,富邦金,250,0.0,2026-03-06
2330,台積電,1458000,8.9458,2026-03-09
6669,緯穎,472000,6.2881,2026-03-09
5536,聖暉*,2590000,5.7771,2026-03-09
8299,群聯,854000,4.6464,2026-03-09
6139,亞翔,2171000,3.6797,2026-03-09
2360,致茂,867000,3.6444,2026-03-09
7769,鴻勁,263000,3.5037,2026-03-09
2383,台光電,463000,3.4137,2026-03-09
2345,智邦,729000,3.4103,2026-03-09
3036,文曄,4594000,3.356,2026-03-09
3264,欣銓,7186000,3.2398,2026-03-09
3017,奇鋐,545000,3.076,2026-03-09
2308,台達電,700000,2.8949,2026-03-09
3665,貿聯-KY,498136,2.6933,2026-03-09
6257,矽格,6516000,2.6064,2026-03-09
6223,旺矽,280000,2.5817,2026-03-09
2454,聯發科,449000,2.5342,2026-03-09
2449,京元電子,2558000,2.3586,2026-03-09
2441,超豐,8424000,2.2588,2026-03-09
3491,昇達科,547000,2.188,2026-03-09
8210,勤誠,573000,1.6918,2026-03-09
2428,興勤,3139000,1.6759,2026-03-09
3324,雙鴻,552000,1.6728,2026-03-09
6805,富世達,295000,1.665,2026-03-09
5439,高技,1980000,1.6343,2026-03-09
4958,臻鼎-KY,2691000,1.4823,2026-03-09
2421,建準,3283000,1.4467,2026-03-09
2404,漢唐,373000,1.3529,2026-03-09
3008,大立光,170000,1.3168,2026-03-09
2316,楠梓電,4244000,1.2502,2026-03-09
1785,光洋科,4661000,1.0744,2026-03-09
8996,高力,378000,0.8969,2026-03-09
2606,裕民,4200000,0.8599,2026-03-09
5289,宜鼎,293000,0.8174,2026-03-09
8358,金居,781000,0.6155,2026-03-09
2059,川湖,56000,0.5695,2026-03-09
3231,緯創,1256000,0.5428,2026-03-09
2472,立隆電,1223000,0.4249,2026-03-09
2368,金像電,157000,0.405,2026-03-09
3711,日月光投控,359000,0.3894,2026-03-09
2327,國巨*,415000,0.3495,2026-03-09
2451,創見,464000,0.3342,2026-03-09
5425,台半,1770000,0.3312,2026-03-09
6274,台燿,200000,0.3078,2026-03-09
2481,強茂,1028000,0.2874,2026-03-09
9938,百和,1461000,0.2382,2026-03-09
3376,新日興,360000,0.2318,2026-03-09
6446,藥華藥,100583,0.2274,2026-03-09
5274,信驊,6000,0.1881,2026-03-09
6177,達麗,1200350,0.181,2026-03-09
8464,億豐,144000,0.1781,2026-03-09
3529,力旺,23000,0.1707,2026-03-09
2885,元大金,1117420,0.1672,2026-03-09
8046,南電,104000,0.1491,2026-03-09
1319,東陽,360000,0.1069,2026-03-09
4441,振大環球,60000,0.0456,2026-03-09
6768,志強-KY,41000,0.0122,2026-03-09
6510,精測,1000,0.0112,2026-03-09
2548,華固,29600,0.0112,2026-03-09
3443,創意,1000,0.0074,2026-03-09
1519,華城,600,0.0017,2026-03-09
3706,神達,1400,0.0003,2026-03-09
2886,兆豐金,1000,0.0001,2026-03-09
2881,富邦金,250,0.0,2026-03-09
2330,台積電,1458000,8.8035,2026-03-10
5536,聖暉*,2710000,6.1118,2026-03-10
6669,緯穎,472000,6.1004,2026-03-10
8299,群聯,854000,4.8638,2026-03-10
2360,致茂,867000,3.8484,2026-03-10
6139,亞翔,2171000,3.6562,2026-03-10
2383,台光電,463000,3.5889,2026-03-10
7769,鴻勁,263000,3.5236,2026-03-10
3264,欣銓,7186000,3.4242,2026-03-10
2345,智邦,729000,3.4143,2026-03-10
3036,文曄,4594000,3.3286,2026-03-10
3017,奇鋐,545000,3.015,2026-03-10
2308,台達電,700000,2.9472,2026-03-10
6223,旺矽,280000,2.7324,2026-03-10
6257,矽格,6516000,2.669,2026-03-10
3665,貿聯-KY,498136,2.5444,2026-03-10
2454,聯發科,449000,2.4986,2026-03-10
2449,京元電子,2558000,2.4462,2026-03-10
2441,超豐,8424000,2.2517,2026-03-10
3491,昇達科,547000,2.0531,2026-03-10
2428,興勤,3139000,1.6955,2026-03-10
3324,雙鴻,552000,1.6899,2026-03-10
5439,高技,1980000,1.6899,2026-03-10
6805,富世達,295000,1.6849,2026-03-10
8210,勤誠,573000,1.6588,2026-03-10
4958,臻鼎-KY,2691000,1.4755,2026-03-10
2421,建準,3283000,1.3715,2026-03-10
2316,楠梓電,4244000,1.2785,2026-03-10
3008,大立光,170000,1.2761,2026-03-10
2404,漢唐,373000,1.2661,2026-03-10
1785,光洋科,4661000,1.1257,2026-03-10
8996,高力,378000,0.9487,2026-03-10
5289,宜鼎,293000,0.8654,2026-03-10
2606,裕民,4200000,0.8348,2026-03-10
8358,金居,781000,0.5735,2026-03-10
2059,川湖,56000,0.5592,2026-03-10
3231,緯創,1256000,0.5288,2026-03-10
2472,立隆電,1223000,0.4211,2026-03-10
2368,金像電,157000,0.4186,2026-03-10
3711,日月光投控,359000,0.3931,2026-03-10
2327,國巨*,415000,0.3501,2026-03-10
2451,創見,464000,0.3331,2026-03-10
5425,台半,1770000,0.324,2026-03-10
6274,台燿,200000,0.3048,2026-03-10
2481,強茂,1028000,0.2801,2026-03-10
9938,百和,1461000,0.2357,2026-03-10
3376,新日興,360000,0.232,2026-03-10
6446,藥華藥,100583,0.2199,2026-03-10
5274,信驊,6000,0.1846,2026-03-10
6177,達麗,1200350,0.1774,2026-03-10
8464,億豐,144000,0.1724,2026-03-10
3529,力旺,23000,0.1696,2026-03-10
2885,元大金,1117420,0.1599,2026-03-10
8046,南電,104000,0.1452,2026-03-10
1319,東陽,360000,0.1029,2026-03-10
4441,振大環球,60000,0.0427,2026-03-10
6768,志強-KY,41000,0.0122,2026-03-10
6510,精測,1000,0.0113,2026-03-10
2548,華固,29600,0.0109,2026-03-10
3443,創意,1000,0.0073,2026-03-10
1519,華城,600,0.0017,2026-03-10
3706,神達,1400,0.0003,2026-03-10
2886,兆豐金,1000,0.0001,2026-03-10
2881,富邦金,250,0.0,2026-03-10
2330,台積電,1458000,8.7944,2026-03-11
6669,緯穎,472000,6.149,2026-03-11
5536,聖暉*,2710000,5.8729,2026-03-11
8299,群聯,854000,5.0184,2026-03-11
2360,致茂,867000,4.03,2026-03-11
6139,亞翔,2171000,3.591,2026-03-11
7769,鴻勁,263000,3.5366,2026-03-11
2383,台光電,463000,3.5269,2026-03-11
3264,欣銓,7186000,3.4408,2026-03-11
2345,智邦,729000,3.3659,2026-03-11
3036,文曄,4594000,3.3066,2026-03-11
3017,奇鋐,545000,3.1518,2026-03-11
2308,台達電,700000,3.047,2026-03-11
6223,旺矽,280000,2.8598,2026-03-11
6257,矽格,6516000,2.6641,2026-03-11
3665,貿聯-KY,498136,2.5632,2026-03-11
2454,聯發科,449000,2.464,2026-03-11
2449,京元電子,2558000,2.4337,2026-03-11
2441,超豐,8424000,2.2996,2026-03-11
3491,昇達科,547000,2.1514,2026-03-11
3324,雙鴻,552000,1.7677,2026-03-11
6805,富世達,295000,1.7106,2026-03-11
5439,高技,1980000,1.6344,2026-03-11
8210,勤誠,573000,1.5927,2026-03-11
2428,興勤,3139000,1.5762,2026-03-11
2421,建準,3403925,1.4869,2026-03-11
4958,臻鼎-KY,2691000,1.46,2026-03-11
3008,大立光,170000,1.2632,2026-03-11
2404,漢唐,373000,1.2583,2026-03-11
2316,楠梓電,4244000,1.2522,2026-03-11
1785,光洋科,4661000,1.1564,2026-03-11
8996,高力,378000,0.9801,2026-03-11
5289,宜鼎,293000,0.9064,2026-03-11
2606,裕民,4200000,0.8057,2026-03-11
2059,川湖,56000,0.5841,2026-03-11
8358,金居,781000,0.5475,2026-03-11
3231,緯創,1256000,0.5193,2026-03-11
2368,金像電,157000,0.4383,2026-03-11
2472,立隆電,1223000,0.4087,2026-03-11
3711,日月光投控,359000,0.3856,2026-03-11
2327,國巨*,415000,0.3412,2026-03-11
2451,創見,464000,0.3303,2026-03-11
5425,台半,1770000,0.3246,2026-03-11
6274,台燿,200000,0.3037,2026-03-11
2481,強茂,1028000,0.2934,2026-03-11
9938,百和,1461000,0.2248,2026-03-11
3376,新日興,360000,0.2188,2026-03-11
6446,藥華藥,100583,0.2095,2026-03-11
5274,信驊,6000,0.1875,2026-03-11
3529,力旺,23000,0.1777,2026-03-11
8464,億豐,144000,0.1764,2026-03-11
6177,達麗,1200350,0.1709,2026-03-11
2885,元大金,1117420,0.154,2026-03-11
8046,南電,104000,0.1521,2026-03-11
1319,東陽,360000,0.0999,2026-03-11
4441,振大環球,60000,0.0416,2026-03-11
6510,精測,1000,0.0116,2026-03-11
6768,志強-KY,41000,0.0116,2026-03-11
2548,華固,29600,0.0106,2026-03-11
3443,創意,1000,0.0073,2026-03-11
1519,華城,600,0.0017,2026-03-11
3706,神達,1400,0.0003,2026-03-11
2886,兆豐金,1000,0.0001,2026-03-11
2881,富邦金,250,0.0,2026-03-11
2330,台積電,1452000,8.6451,2026-03-12
6669,緯穎,467000,6.0256,2026-03-12
5536,聖暉*,2710000,5.9661,2026-03-12
8299,群聯,854000,4.8823,2026-03-12
2360,致茂,867000,4.094,2026-03-12
2383,台光電,463000,3.8023,2026-03-12
7769,鴻勁,263000,3.5928,2026-03-12
6139,亞翔,2147000,3.5331,2026-03-12
2345,智邦,729000,3.4654,2026-03-12
3264,欣銓,7090000,3.4039,2026-03-12
3036,文曄,4553000,3.3292,2026-03-12
3017,奇鋐,545000,3.2276,2026-03-12
6223,旺矽,280000,3.1927,2026-03-12
2308,台達電,700000,3.029,2026-03-12
6257,矽格,6426000,2.6284,2026-03-12
3665,貿聯-KY,498136,2.5725,2026-03-12
2454,聯發科,449000,2.5314,2026-03-12
2449,京元電子,2523000,2.3907,2026-03-12
3491,昇達科,547000,2.3324,2026-03-12
2441,超豐,8294000,2.2372,2026-03-12
3324,雙鴻,551000,1.8274,2026-03-12
6805,富世達,295000,1.7144,2026-03-12
5439,高技,1950000,1.626,2026-03-12
8210,勤誠,572000,1.5917,2026-03-12
2428,興勤,3092000,1.543,2026-03-12
2421,建準,3355925,1.4945,2026-03-12
4958,臻鼎-KY,2691000,1.4577,2026-03-12
3008,大立光,170000,1.2645,2026-03-12
2404,漢唐,373000,1.2547,2026-03-12
1785,光洋科,4661000,1.2293,2026-03-12
2316,楠梓電,4182000,1.1993,2026-03-12
8996,高力,378000,1.0948,2026-03-12
5289,宜鼎,290000,0.9434,2026-03-12
2606,裕民,3395000,0.6444,2026-03-12
2059,川湖,54000,0.5611,2026-03-12
3231,緯創,1247000,0.5218,2026-03-12
2368,金像電,157000,0.4517,2026-03-12
2472,立隆電,1223000,0.4094,2026-03-12
3711,日月光投控,354000,0.3745,2026-03-12
2451,創見,464000,0.3304,2026-03-12
2327,國巨*,409000,0.3249,2026-03-12
2481,強茂,1028000,0.3078,2026-03-12
6274,台燿,186000,0.2658,2026-03-12
3376,新日興,360000,0.2262,2026-03-12
9938,百和,1461000,0.2247,2026-03-12
6446,藥華藥,100583,0.2109,2026-03-12
5274,信驊,6000,0.1988,2026-03-12
3529,力旺,23000,0.1794,2026-03-12
5425,台半,935000,0.1783,2026-03-12
8464,億豐,144000,0.176,2026-03-12
6177,達麗,1200350,0.1734,2026-03-12
2885,元大金,1117420,0.1561,2026-03-12
8046,南電,104000,0.1538,2026-03-12
1319,東陽,360000,0.0993,2026-03-12
4441,振大環球,60000,0.0415,2026-03-12
6510,精測,1000,0.0126,2026-03-12
6768,志強-KY,41000,0.0119,2026-03-12
2548,華固,29600,0.0108,2026-03-12
3443,創意,1000,0.0072,2026-03-12
1519,華城,600,0.0017,2026-03-12
8358,金居,1000,0.0007,2026-03-12
3706,神達,1400,0.0003,2026-03-12
2886,兆豐金,1000,0.0001,2026-03-12
2881,富邦金,250,0.0,2026-03-12
2330,台積電,1452000,8.6229,2026-03-13
6669,緯穎,467000,6.0522,2026-03-13
5536,聖暉*,2710000,5.8593,2026-03-13
2360,致茂,867000,4.2239,2026-03-13
2383,台光電,463000,3.988,2026-03-13
8299,群聯,694000,3.9777,2026-03-13
6139,亞翔,2147000,3.5823,2026-03-13
3036,文曄,4553000,3.4142,2026-03-13
3264,欣銓,7090000,3.409,2026-03-13
7769,鴻勁,263000,3.3079,2026-03-13
2345,智邦,729000,3.2962,2026-03-13
3017,奇鋐,545000,3.2365,2026-03-13
6223,旺矽,280000,3.1651,2026-03-13
2308,台達電,700000,3.0871,2026-03-13
6257,矽格,6426000,2.6805,2026-03-13
3665,貿聯-KY,498136,2.522,2026-03-13
2454,聯發科,449000,2.4591,2026-03-13
2449,京元電子,2523000,2.374,2026-03-13
3491,昇達科,547000,2.2817,2026-03-13
2441,超豐,8294000,2.2448,2026-03-13
3324,雙鴻,551000,1.851,2026-03-13
5439,高技,1950000,1.7075,2026-03-13
6805,富世達,295000,1.6485,2026-03-13
8210,勤誠,572000,1.6283,2026-03-13
4958,臻鼎-KY,2691000,1.6152,2026-03-13
2428,興勤,3092000,1.5753,2026-03-13
2421,建準,3355925,1.5441,2026-03-13
3008,大立光,170000,1.2694,2026-03-13
2316,楠梓電,4182000,1.2171,2026-03-13
1785,光洋科,4661000,1.217,2026-03-13
2404,漢唐,373000,1.1996,2026-03-13
8996,高力,378000,1.082,2026-03-13
5289,宜鼎,290000,0.9372,2026-03-13
2059,川湖,54000,0.5786,2026-03-13
2368,金像電,157000,0.4674,2026-03-13
2472,立隆電,1223000,0.4264,2026-03-13
2606,裕民,2264000,0.4224,2026-03-13
3711,日月光投控,354000,0.3849,2026-03-13
2451,創見,464000,0.3486,2026-03-13
2327,國巨*,409000,0.336,2026-03-13
2481,強茂,1028000,0.3171,2026-03-13
6274,台燿,186000,0.2946,2026-03-13
3376,新日興,360000,0.2258,2026-03-13
6446,藥華藥,100583,0.2104,2026-03-13
5274,信驊,6000,0.2005,2026-03-13
3529,力旺,23000,0.1816,2026-03-13
8464,億豐,144000,0.1769,2026-03-13
6177,達麗,1200350,0.1754,2026-03-13
8046,南電,104000,0.1705,2026-03-13
9938,百和,1000000,0.155,2026-03-13
2885,元大金,1117420,0.154,2026-03-13
1319,東陽,360000,0.0983,2026-03-13
5425,台半,274000,0.0523,2026-03-13
4441,振大環球,60000,0.0389,2026-03-13
6510,精測,1000,0.0122,2026-03-13
6768,志強-KY,41000,0.0121,2026-03-13
2548,華固,29600,0.0109,2026-03-13
3443,創意,1000,0.0072,2026-03-13
1519,華城,600,0.0017,2026-03-13
8358,金居,1000,0.0007,2026-03-13
3706,神達,1400,0.0003,2026-03-13
2886,兆豐金,1000,0.0001,2026-03-13
2881,富邦金,250,0.0,2026-03-13
2330,台積電,1452000,8.5071,2026-03-16
6669,緯穎,467000,5.9393,2026-03-16
5536,聖暉*,2710000,5.9035,2026-03-16
2360,致茂,867000,3.9921,2026-03-16
6139,亞翔,2148000,3.888,2026-03-16
2383,台光電,463000,3.8006,2026-03-16
7769,鴻勁,263000,3.4033,2026-03-16
3264,欣銓,7090000,3.3997,2026-03-16
3036,文曄,4553000,3.3976,2026-03-16
8299,群聯,520000,3.2695,2026-03-16
2345,智邦,729000,3.2178,2026-03-16
6223,旺矽,280000,3.1698,2026-03-16
3017,奇鋐,545000,3.1671,2026-03-16
2308,台達電,700000,3.0231,2026-03-16
6257,矽格,6426000,2.6527,2026-03-16
3665,貿聯-KY,498136,2.6021,2026-03-16
2454,聯發科,449000,2.4381,2026-03-16
3491,昇達科,547000,2.3536,2026-03-16
2449,京元電子,2523000,2.3074,2026-03-16
2441,超豐,8294000,2.2202,2026-03-16
3324,雙鴻,551000,1.8109,2026-03-16
5439,高技,1950000,1.6966,2026-03-16
4958,臻鼎-KY,2691000,1.6791,2026-03-16
6805,富世達,295000,1.6393,2026-03-16
8210,勤誠,572000,1.6129,2026-03-16
2428,興勤,3092000,1.571,2026-03-16
2421,建準,3355925,1.5559,2026-03-16
2316,楠梓電,4182000,1.3346,2026-03-16
3008,大立光,170000,1.2443,2026-03-16
1785,光洋科,4661000,1.2196,2026-03-16
2404,漢唐,373000,1.1418,2026-03-16
8996,高力,378000,1.1103,2026-03-16
5289,宜鼎,290000,0.9761,2026-03-16
